parada_id,equipo_id,fecha,hora_inicio_aprox,duracion_horas,tipo_parada,causa,costo_estimado_soles
PAR-00459,EQ-03 ,16/08/2025,04:00,2.5,OPERATIVA,Condiciones climáticas adversas,894.0
PAR-01669,EQ10,2024-11-28,18:00,3.5, correctiva,Rotura de faja/correa,3831.0
PAR-00381,EQ03,2024-06-21,13:00,0.8,OPERATIVA,Condiciones climáticas adversas,243.0
PAR-00249,EQ-02 ,08/12/2024,12:00,3.9, correctiva,Falla de lubricación,4536.0
PAR-00181,EQ-02,2024-01-15,01:00,7.7, preventiva,,10839.0
PAR-00161,eq-01,2025-10-16,10:00,2.0,Operativa,Falta de mineral en cancha,958.0
PAR-00783,EQ-05 ,14/08/2024,11:00,1.1,Operativa ,Corte de energía externo,361.0
PAR-01717,EQ10,20/06/2025,04:00,1.4,Operativa ,Corte de energía externo,777.0
PAR-01458, EQ-09,10/03/2024,14:00,4.6,Correctiva,Falla de lubricación,6843.0
PAR-00675, EQ-04,24/08/2025,04:00,17.8,Correctiva ,Falla de lubricación,27810.0
PAR-00590,eq-04,24/11/2024,02:00,20.0,CORRECTIVA,Falla mecánica - desgaste de componente,24717.0
PAR-00852,eq-05,11/04/2025,01:00,5.7, preventiva,Mantenimiento programado (plan anual),11732.0
PAR-00660,eq-04,12/07/2025,06:00,2.2, operativa,Espera de insumos (reactivos/bolas de molienda),1048.0
PAR-00661,EQ-04 ,2025-07-12,19:00,3.7,Correctiva,Falla de lubricación,6697.0
PAR-00247,eq-02,29/11/2024,15:00,2.4,Operativa ,Corte de energía externo,1302.0
PAR-00119, EQ-01,08/05/2025,04:00,5.3, preventiva,Mantenimiento programado (plan anual),5620.0
PAR-01446, EQ-09,2024-01-09,07:00,7.5,Correctiva,Falla de lubricación,9895.0
PAR-01643,EQ-10,12/08/2024,04:00,0.6,OPERATIVA,Condiciones climáticas adversas,168.0
PAR-01149,EQ-07,2024-07-17,04:00,6.4, preventiva,Mantenimiento programado (plan anual),12018.0
PAR-01122,eq-07,24/02/2024,15:00,0.8,Operativa ,Corte de energía externo,347.0
PAR-00261,EQ02,2025-01-28,02:00,20.0,CORRECTIVA,Falla de lubricación,34357.0
PAR-01230, EQ-07,27/08/2025,11:00,1.8, operativa,Espera de insumos (reactivos/bolas de molienda),559.0
PAR-01634,eq-10,03/07/2024,12:00,2.5, correctiva,Rotura de faja/correa,2537.0
PAR-00638,EQ04,11/04/2025,15:00,1.0, correctiva,Falla mecánica - desgaste de componente,1033.0
PAR-01202,EQ-07,2025-03-18,14:00,5.8, correctiva,Falla mecánica - desgaste de componente,8664.0
PAR-01373, EQ-08,2025-03-24,00:00,19.7,CORRECTIVA,Falla eléctrica - motor/tablero,20954.0
PAR-01377,EQ-08 ,04/04/2025,16:00,4.2,Correctiva ,Rotura de faja/correa,7502.0
PAR-01443,EQ-08 ,2025-12-17,14:00,3.5,Correctiva ,Falla eléctrica - motor/tablero,6544.0
PAR-00074,EQ-01 ,2024-10-05,07:00,4.4,CORRECTIVA,Falla de lubricación,7578.0
PAR-01633,EQ-10 ,27/06/2024,01:00,7.1,Preventiva,Mantenimiento programado (plan anual),6926.0
PAR-00513,EQ-04 ,10/03/2024,12:00,5.1,Preventiva,Mantenimiento programado (plan anual),5297.0
PAR-00151,EQ-01,2025-09-09,09:00,7.4,PREVENTIVA,Mantenimiento programado (plan anual),9191.0
PAR-00103,EQ-01,2025-03-07,04:00,1.4, operativa,Corte de energía externo,338.0
PAR-01735,EQ-10 ,11/08/2025,02:00,14.6,Correctiva,Rotura de faja/correa,31890.0
PAR-00923,eq-05,11/12/2025,01:00,20.0,CORRECTIVA,Rotura de faja/correa,29911.0
PAR-01319,EQ-08 ,19/09/2024,11:00,6.0,Correctiva ,Rotura de faja/correa,6675.0
PAR-00798,EQ05,2024-09-26,02:00,8.4,Preventiva ,Mantenimiento programado (plan anual),15044.0
PAR-01175,EQ07,2024-12-02,16:00,5.6,PREVENTIVA,Mantenimiento programado (plan anual),8647.0
PAR-00494,EQ04,2024-01-17,14:00,0.5,CORRECTIVA,Rotura de faja/correa,968.0
PAR-01578,EQ-09,2025-11-20,03:00,0.5,CORRECTIVA,Falla mecánica - desgaste de componente,449.0
PAR-01059,eq-06,2025-07-04,06:00,3.2, correctiva,Atoro de mineral / obstrucción,4661.0
PAR-01019,eq-06,2025-01-07,10:00,2.7,Operativa,Corte de energía externo,907.0
PAR-01727,EQ-10 ,2025-07-27,16:00,4.5, correctiva,Falla de lubricación,4150.0
PAR-01055,EQ06,2025-06-09,07:00,2.2,Operativa ,Corte de energía externo,1117.0
PAR-00353,EQ-03,30/01/2024,15:00,5.3, preventiva,Mantenimiento programado (plan anual),6256.0
PAR-00405,eq-03,18/11/2024,19:00,2.3,Operativa,Corte de energía externo,508.0
PAR-01526,EQ-09,2025-03-03,10:00,6.9,Correctiva ,Falla eléctrica - motor/tablero,11862.0
PAR-00861,EQ05,2025-05-16,12:00,10.0,CORRECTIVA,Rotura de faja/correa,18857.0
PAR-00069,eq-01,2024-08-31,07:00,0.5, correctiva,,447.0
PAR-00234,EQ-02 ,09/10/2024,08:00,4.5,Preventiva,Mantenimiento programado (plan anual),3728.0
PAR-00006, EQ-01,2024-01-31,06:00,2.4,CORRECTIVA,Rotura de faja/correa,3872.0
PAR-01515,EQ-09,28/01/2025,18:00,1.5,OPERATIVA,Condiciones climáticas adversas,815.0
PAR-01586,EQ-09,2025-12-30,18:00,1.4, operativa,Condiciones climáticas adversas,
PAR-01425,EQ08,2025-09-29,01:00,0.5,Correctiva ,Rotura de faja/correa,
PAR-01039,EQ-06 ,2025-04-15,06:00,7.5, correctiva,Falla de lubricación,8825.0
PAR-01466,eq-09,2024-05-04,13:00,1.6,Operativa ,Espera de insumos (reactivos/bolas de molienda),702.0
PAR-01280,EQ-08,2024-04-25,00:00,20.0,CORRECTIVA,Rotura de faja/correa,26872.0
PAR-01708,EQ-10 ,2025-05-11,12:00,2.4,CORRECTIVA,Falla de lubricación,4295.0
PAR-01539,EQ09,2025-05-18,08:00,0.5,OPERATIVA,Condiciones climáticas adversas,216.0
PAR-01437,eq-08,2025-11-23,17:00,4.7,Correctiva ,Rotura de faja/correa,7158.0
PAR-00132,EQ01,15/06/2025,08:00,2.0,OPERATIVA,Condiciones climáticas adversas,499.0
PAR-01301,EQ-08 ,2024-07-11,04:00,18.2,Correctiva ,Falla de lubricación,31459.0
PAR-01309,EQ-08,2024-08-18,01:00,20.0,Correctiva ,Atoro de mineral / obstrucción,38654.0
PAR-00357,eq-03,20/02/2024,10:00,1.6,Operativa,Corte de energía externo,848.0
PAR-01168,EQ07,17/10/2024,15:00,2.9, operativa,Condiciones climáticas adversas,1262.0
PAR-01544, EQ-09,06/06/2025,09:00,3.2,Correctiva,Falla eléctrica - motor/tablero,3365.0
PAR-00054, EQ-01,2024-07-17,17:00,1.4, correctiva,Falla de lubricación,2329.0
PAR-00101, EQ-01,2025-03-06,21:00,1.8,Correctiva ,Rotura de faja/correa,2685.0
PAR-01298,EQ-08,2024-06-24,00:00,20.0, correctiva,Atoro de mineral / obstrucción,26561.0
PAR-00607,EQ04,2025-01-11,10:00,1.1, operativa,Condiciones climáticas adversas,490.0
PAR-00828,EQ-05 ,2025-01-01,10:00,5.7,CORRECTIVA,Atoro de mineral / obstrucción,6336.0
PAR-01295, EQ-08,21/06/2024,18:00,2.0, operativa,Condiciones climáticas adversas,727.0
PAR-00955, EQ-06,17/04/2024,04:00,6.6,Correctiva,Rotura de faja/correa,9156.0
PAR-01158, EQ-07,26/08/2024,15:00,7.4,Preventiva ,Mantenimiento programado (plan anual),11020.0
PAR-01282, EQ-08,30/04/2024,04:00,14.2,Correctiva ,Falla eléctrica - motor/tablero,
PAR-01626,EQ-10 ,05/06/2024,00:00,1.7,Operativa,Falta de mineral en cancha,1013.0
PAR-00835,EQ-05 ,2025-01-26,02:00,7.9,Correctiva,Atoro de mineral / obstrucción,15933.0
PAR-00552,EQ04,10/07/2024,05:00,17.1,CORRECTIVA,Falla mecánica - desgaste de componente,35534.0
PAR-01194,EQ-07 ,2025-02-26,07:00,3.3,Correctiva ,Atoro de mineral / obstrucción,6210.0
PAR-01201,EQ-07 ,2025-03-18,19:00,2.5,OPERATIVA,Falta de mineral en cancha,1021.0
PAR-00333, EQ-02,2025-10-30,11:00,2.4,CORRECTIVA,Falla eléctrica - motor/tablero,3250.0
PAR-00188, EQ-02,2024-02-06,06:00,7.3, preventiva,Mantenimiento programado (plan anual),14818.0
PAR-00419, EQ-03,2025-01-12,06:00,1.1,Operativa,Condiciones climáticas adversas,495.0
PAR-00538,EQ-04,2024-05-25,09:00,3.3,Correctiva,Rotura de faja/correa,
PAR-00845,EQ-05,2025-02-28,05:00,5.2,Correctiva,Falla eléctrica - motor/tablero,10418.0
PAR-01744, EQ-10,22/09/2025,03:00,2.4, correctiva,Falla de lubricación,2698.0
PAR-00829,EQ05,05/01/2025,03:00,6.3,PREVENTIVA,Mantenimiento programado (plan anual),
PAR-01246,EQ-07,2025-11-26,21:00,0.5,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),284.0
PAR-01346,EQ08,11/12/2024,05:00,3.4,Correctiva ,Rotura de faja/correa,6736.0
PAR-01769,EQ10,25/12/2025,18:00,1.7,Correctiva,Rotura de faja/correa,3551.0
PAR-00324,eq-02,2025-10-03,02:00,6.4,Correctiva,Falla eléctrica - motor/tablero,9481.0
PAR-00368, EQ-03,23/04/2024,13:00,2.7,CORRECTIVA,Falla eléctrica - motor/tablero,3184.0
PAR-01623,EQ10,01/06/2024,12:00,3.0,Operativa,Falta de mineral en cancha,1046.0
PAR-00363,eq-03,21/03/2024,12:00,6.5, preventiva,Mantenimiento programado (plan anual),13845.0
PAR-00733,EQ-05,2024-02-09,16:00,2.4,OPERATIVA,Falta de mineral en cancha,799.0
PAR-01318,EQ-08 ,19/09/2024,09:00,2.3, operativa,Condiciones climáticas adversas,1093.0
PAR-00064, EQ-01,2024-08-09,15:00,3.0, correctiva,Atoro de mineral / obstrucción,4677.0
PAR-00613,eq-04,27/01/2025,00:00,16.6,Correctiva,Falla de lubricación,16971.0
PAR-01481,EQ-09 ,18/07/2024,17:00,5.2,CORRECTIVA,,8735.0
PAR-01614, EQ-10,2024-04-21,00:00,12.2,CORRECTIVA,Falla de lubricación,17973.0
PAR-01124, EQ-07,04/03/2024,13:00,0.9,Operativa ,Espera de insumos (reactivos/bolas de molienda),527.0
PAR-01593,EQ10,18/01/2024,02:00,20.0,Correctiva,Rotura de faja/correa,35709.0
PAR-01081, EQ-06,2025-10-10,01:00,20.0,Correctiva ,Rotura de faja/correa,19912.0
PAR-00975,EQ-06 ,2024-08-05,03:00,6.0,PREVENTIVA,Mantenimiento programado (plan anual),5587.0
PAR-01571,EQ09,09/10/2025,06:00,1.2, operativa,Espera de insumos (reactivos/bolas de molienda),420.0
PAR-00273,EQ-02,18/03/2025,09:00,8.7,Correctiva ,Atoro de mineral / obstrucción,8472.0
PAR-01156,EQ-07 ,2024-08-17,10:00,12.2,Correctiva,Falla de lubricación,18355.0
PAR-01715,eq-10,2025-06-08,09:00,2.0,Operativa,Corte de energía externo,954.0
PAR-01439,eq-08,2025-12-02,11:00,4.5,Correctiva ,Atoro de mineral / obstrucción,6406.0
PAR-01594,EQ-10 ,20/01/2024,09:00,6.3, preventiva,Mantenimiento programado (plan anual),9292.0
PAR-00217,eq-02,02/07/2024,17:00,0.6,CORRECTIVA,Atoro de mineral / obstrucción,1257.0
PAR-00120,EQ-01,2025-05-12,09:00,9.6,CORRECTIVA,Rotura de faja/correa,13273.0
PAR-01483,EQ-09,24/07/2024,02:00,5.9, preventiva,Mantenimiento programado (plan anual),11490.0
PAR-00352,EQ-03,2024-01-28,14:00,2.9,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),1384.0
PAR-00290,EQ02,2025-05-15,09:00,1.3,CORRECTIVA,Falla mecánica - desgaste de componente,1207.0
PAR-01646,eq-10,18/08/2024,03:00,2.8,Operativa,Falta de mineral en cancha,1381.0
PAR-00723, EQ-05,2024-01-19,10:00,7.0, preventiva,Mantenimiento programado (plan anual),12981.0
PAR-01546, EQ-09,21/06/2025,04:00,11.6, correctiva,,13776.0
PAR-01094,EQ-06 ,2025-11-10,18:00,2.2,Operativa,Falta de mineral en cancha,443.0
PAR-01401,EQ-08 ,25/07/2025,15:00,0.9,Operativa ,Falta de mineral en cancha,279.0
PAR-00789,EQ-05,2024-08-30,08:00,12.9,Correctiva,Falla de lubricación,21627.0
PAR-01170, EQ-07,21/10/2024,05:00,7.8, preventiva,Mantenimiento programado (plan anual),10943.0
PAR-00940,EQ-06,19/02/2024,04:00,11.2,CORRECTIVA,Falla de lubricación,21748.0
PAR-01554, EQ-09,09/08/2025,17:00,2.3,Operativa ,Falta de mineral en cancha,596.0
PAR-00702, EQ-04,13/11/2025,15:00,2.0,Operativa ,Condiciones climáticas adversas,597.0
PAR-00237, EQ-02,2024-10-21,13:00,1.6,Operativa,Espera de insumos (reactivos/bolas de molienda),574.0
PAR-00973,EQ-06,2024-07-13,03:00,6.1,CORRECTIVA,Falla eléctrica - motor/tablero,10165.0
PAR-00688,EQ-04,04/10/2025,11:00,2.5, operativa,Condiciones climáticas adversas,1016.0
PAR-01227, EQ-07,2025-08-01,15:00,0.6,Operativa,Falta de mineral en cancha,190.0
PAR-00977,EQ06,08/08/2024,11:00,2.7,Correctiva ,Falla mecánica - desgaste de componente,3709.0
PAR-01137,EQ-07 ,10/05/2024,01:00,8.4,Preventiva,Mantenimiento programado (plan anual),16864.0
PAR-00713,EQ-04 ,10/12/2025,12:00,7.5,PREVENTIVA,Mantenimiento programado (plan anual),12144.0
PAR-01555, EQ-09,13/08/2025,12:00,0.5,Correctiva,Falla de lubricación,1026.0
PAR-00771,eq-05,2024-06-28,05:00,16.4,Correctiva ,Falla de lubricación,18205.0
PAR-01085,eq-06,2025-10-22,13:00,1.0,Correctiva,Falla eléctrica - motor/tablero,1588.0
PAR-00395, EQ-03,2024-09-08,09:00,6.5,Preventiva,Mantenimiento programado (plan anual),6913.0
PAR-00558, EQ-04,22/07/2024,03:00,18.9,Correctiva,Rotura de faja/correa,19660.0
PAR-01603,EQ10,2024-03-01,06:00,1.8, correctiva,Falla eléctrica - motor/tablero,3842.0
PAR-00224,EQ02,2024-08-06,04:00,8.2, preventiva,Mantenimiento programado (plan anual),8569.0
PAR-00028,EQ-01 ,18/04/2024,12:00,8.3, correctiva,Falla eléctrica - motor/tablero,12686.0
PAR-01332,EQ-08 ,27/10/2024,17:00,0.5,Correctiva,Falla eléctrica - motor/tablero,1083.0
PAR-01575,eq-09,2025-10-27,06:00,2.6,OPERATIVA,Falta de mineral en cancha,1105.0
PAR-01355,EQ-08,2025-01-03,03:00,0.9, correctiva,Falla de lubricación,1956.0
PAR-00455,EQ03,2025-07-30,12:00,7.9,Preventiva ,Mantenimiento programado (plan anual),14480.0
PAR-01689,EQ10,2025-02-11,12:00,1.7,Operativa,Espera de insumos (reactivos/bolas de molienda),343.0
PAR-00462, EQ-03,2025-08-24,08:00,10.7,Correctiva,Atoro de mineral / obstrucción,22918.0
PAR-00089, EQ-01,04/12/2024,04:00,17.8,CORRECTIVA,Falla eléctrica - motor/tablero,14634.0
PAR-00710, EQ-04,2025-12-04,07:00,7.8,Correctiva,Falla de lubricación,6852.0
PAR-00541,eq-04,2024-06-04,16:00,2.8, operativa,Falta de mineral en cancha,914.0
PAR-00081, EQ-01,27/10/2024,15:00,3.1, correctiva,Falla de lubricación,2754.0
PAR-01514, EQ-09,17/01/2025,09:00,5.2,Preventiva ,Mantenimiento programado (plan anual),8880.0
PAR-00500, EQ-04,07/02/2024,00:00,20.0, correctiva,Rotura de faja/correa,40381.0
PAR-01262,eq-08,2024-02-23,01:00,4.7,Preventiva ,Mantenimiento programado (plan anual),5931.0
PAR-00284,EQ-02,2025-04-21,03:00,0.9, operativa,Condiciones climáticas adversas,338.0
PAR-01661,EQ10,2024-11-09,06:00,2.2, correctiva,Rotura de faja/correa,2167.0
PAR-00788,eq-05,22/08/2024,05:00,1.2,Correctiva ,Rotura de faja/correa,2020.0
PAR-01641,EQ10,2024-08-01,17:00,1.5,OPERATIVA,Corte de energía externo,593.0
PAR-01001,EQ06,2024-11-01,02:00,20.0,Correctiva ,Rotura de faja/correa,25147.0
PAR-00432,EQ03,2025-03-29,10:00,1.9, operativa,,543.0
PAR-00579,EQ04,2024-10-11,07:00,13.3,Correctiva ,Falla de lubricación,20341.0
PAR-00160, EQ-01,15/10/2025,18:00,2.3,OPERATIVA,Falta de mineral en cancha,1080.0
PAR-00722,EQ05,18/01/2024,16:00,6.4,Correctiva,Falla mecánica - desgaste de componente,
PAR-01221,EQ-07 ,08/07/2025,18:00,4.3, preventiva,Mantenimiento programado (plan anual),7526.0
PAR-00814,EQ-05,12/11/2024,02:00,5.5,Correctiva,Falla de lubricación,8117.0
PAR-00890,EQ-05 ,2025-08-22,16:00,5.3,Preventiva ,Mantenimiento programado (plan anual),7654.0
PAR-01660,EQ10,2024-11-05,08:00,3.9, correctiva,Falla mecánica - desgaste de componente,
PAR-01390,EQ08,2025-06-01,09:00,13.6,Correctiva,,29495.0
PAR-00149,EQ-01,2025-09-06,19:00,0.7,Correctiva,Falla eléctrica - motor/tablero,1327.0
PAR-01123,EQ-07 ,2024-02-28,05:00,2.8,Operativa,Falta de mineral en cancha,1507.0
PAR-00020,EQ01,2024-03-23,03:00,18.2,Correctiva ,Rotura de faja/correa,23840.0
PAR-00855,eq-05,2025-04-26,08:00,14.9, correctiva,Falla de lubricación,18448.0
PAR-00022,eq-01,29/03/2024,11:00,2.7, correctiva,Falla eléctrica - motor/tablero,5929.0
PAR-00871,EQ05,07/06/2025,03:00,7.9,Preventiva ,Mantenimiento programado (plan anual),8330.0
PAR-01627,EQ-10 ,2024-06-05,08:00,0.5, correctiva,Falla eléctrica - motor/tablero,938.0
PAR-00801, EQ-05,2024-10-04,10:00,1.5,OPERATIVA,Condiciones climáticas adversas,329.0
PAR-01513,EQ09,2025-01-12,01:00,7.4,CORRECTIVA,Falla eléctrica - motor/tablero,15198.0
PAR-00672,EQ-04 ,2025-08-10,04:00,1.0,Operativa,Falta de mineral en cancha,512.0
PAR-00305,EQ-02 ,20/07/2025,05:00,5.2,Correctiva ,Falla de lubricación,10613.0
PAR-01743,eq-10,2025-09-13,04:00,6.5,PREVENTIVA,Mantenimiento programado (plan anual),13000.0
PAR-01659,EQ-10 ,02/11/2024,10:00,1.1,Operativa ,Condiciones climáticas adversas,460.0
PAR-00146, EQ-01,26/08/2025,04:00,14.3,Correctiva ,Falla eléctrica - motor/tablero,19314.0
PAR-00486,EQ-03 ,2025-12-12,04:00,7.3,Preventiva,Mantenimiento programado (plan anual),10848.0
PAR-01265,eq-08,2024-02-25,03:00,10.0,Correctiva,Atoro de mineral / obstrucción,17697.0
PAR-00925,EQ-05,2025-12-18,07:00,0.7,Operativa ,Espera de insumos (reactivos/bolas de molienda),382.0
PAR-00767,eq-05,03/06/2024,04:00,10.6,CORRECTIVA,,10762.0
PAR-01155,eq-07,06/08/2024,12:00,0.9, operativa,Corte de energía externo,423.0
PAR-01347,EQ-08 ,17/12/2024,01:00,14.1,Correctiva ,Rotura de faja/correa,25150.0
PAR-00553,EQ04,2024-07-12,19:00,0.7,Correctiva,Atoro de mineral / obstrucción,1026.0
PAR-00617,EQ04,2025-01-31,00:00,2.7,OPERATIVA,Condiciones climáticas adversas,1245.0
PAR-00370, EQ-03,07/05/2024,17:00,0.6,OPERATIVA,Condiciones climáticas adversas,244.0
PAR-00780,EQ-05,03/08/2024,12:00,4.2,Correctiva ,Falla eléctrica - motor/tablero,7708.0
PAR-01486, EQ-09,2024-08-12,20:00,0.9,Operativa ,Condiciones climáticas adversas,200.0
PAR-00530,EQ04,05/05/2024,10:00,10.2,Correctiva ,Falla de lubricación,21687.0
PAR-00759,eq-05,16/05/2024,11:00,2.6,Operativa,Condiciones climáticas adversas,978.0
PAR-00507, EQ-04,2024-02-25,06:00,2.3,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),690.0
PAR-00091,EQ01,2024-12-28,03:00,17.3,Correctiva,Falla mecánica - desgaste de componente,20010.0
PAR-01491,EQ09,2024-08-30,05:00,2.1, operativa,Corte de energía externo,502.0
PAR-01686,eq-10,01/02/2025,16:00,5.4, preventiva,Mantenimiento programado (plan anual),11741.0
PAR-01376,EQ-08,2025-03-31,12:00,1.5,Operativa,Falta de mineral en cancha,873.0
PAR-01320,EQ08,23/09/2024,04:00,16.2,Correctiva ,Atoro de mineral / obstrucción,33117.0
PAR-01560,EQ-09,02/09/2025,17:00,2.9,OPERATIVA,Falta de mineral en cancha,1020.0
PAR-01253, EQ-08,2024-01-15,00:00,6.7,Preventiva ,Mantenimiento programado (plan anual),10015.0
PAR-00996,EQ-06 ,2024-10-16,06:00,7.8,Preventiva ,Mantenimiento programado (plan anual),6302.0
PAR-01587,EQ-10 ,2024-01-02,01:00,20.0,Correctiva,Falla de lubricación,17806.0
PAR-00331,EQ-02,27/10/2025,08:00,3.3,Correctiva ,Falla de lubricación,5692.0
PAR-00709,EQ-04 ,2025-12-02,02:00,4.8,CORRECTIVA,Falla eléctrica - motor/tablero,
PAR-00555,EQ-04 ,14/07/2024,01:00,20.0,Correctiva ,Falla mecánica - desgaste de componente,22603.0
PAR-01274,EQ-08 ,02/04/2024,06:00,6.4,Correctiva ,Rotura de faja/correa,6528.0
PAR-00310,eq-02,17/08/2025,10:00,5.4, preventiva,Mantenimiento programado (plan anual),5979.0
PAR-01024, EQ-06,2025-02-12,08:00,2.2,Operativa,Corte de energía externo,1265.0
PAR-00958,eq-06,03/05/2024,11:00,8.3,Correctiva,Rotura de faja/correa,10291.0
PAR-00061,EQ01,04/08/2024,16:00,1.6,Operativa,Condiciones climáticas adversas,514.0
PAR-00503,EQ-04,2024-02-13,00:00,12.5, correctiva,Falla eléctrica - motor/tablero,15373.0
PAR-00477,EQ-03,2025-10-24,05:00,2.6,Operativa ,Corte de energía externo,1295.0
PAR-01325,EQ-08 ,11/10/2024,12:00,1.9,Correctiva,Atoro de mineral / obstrucción,1983.0
PAR-01052,EQ-06,25/05/2025,01:00,8.0, preventiva,Mantenimiento programado (plan anual),16469.0
PAR-00635, EQ-04,2025-04-04,15:00,7.4, preventiva,Mantenimiento programado (plan anual),10369.0
PAR-00678, EQ-04,2025-09-05,07:00,6.3, correctiva,Atoro de mineral / obstrucción,7311.0
PAR-01065, EQ-06,2025-07-23,01:00,20.0,Correctiva ,Falla de lubricación,19686.0
PAR-01250,EQ-07 ,2025-12-17,04:00,7.3,Preventiva ,Mantenimiento programado (plan anual),11513.0
PAR-00530,EQ04,05/05/2024,10:00,10.2,Correctiva ,Falla de lubricación,21687.0
PAR-00990,EQ06,22/09/2024,03:00,1.2,OPERATIVA,Condiciones climáticas adversas,691.0
PAR-00058,EQ-01,31/07/2024,01:00,1.0, correctiva,Rotura de faja/correa,1911.0
PAR-00642, EQ-04,22/04/2025,05:00,0.8, operativa,Corte de energía externo,237.0
PAR-00646, EQ-04,2025-05-05,12:00,8.9, preventiva,Mantenimiento programado (plan anual),12622.0
PAR-00133,EQ01,2025-06-16,07:00,6.8, preventiva,Mantenimiento programado (plan anual),13111.0
PAR-01096,eq-06,2025-11-20,10:00,0.7, correctiva,Falla mecánica - desgaste de componente,1187.0
PAR-00724,EQ-05,2024-01-21,00:00,1.5,Operativa ,Espera de insumos (reactivos/bolas de molienda),552.0
PAR-01419, EQ-08,2025-09-21,00:00,2.8,Operativa,Espera de insumos (reactivos/bolas de molienda),608.0
PAR-00218,EQ-02 ,08/07/2024,02:00,6.9,CORRECTIVA,Falla eléctrica - motor/tablero,7269.0
PAR-00394,EQ03,07/09/2024,14:00,2.9, operativa,Falta de mineral en cancha,965.0
PAR-00332,EQ02,2025-10-28,12:00,3.7,Correctiva ,Atoro de mineral / obstrucción,5477.0
PAR-00505,eq-04,2024-02-16,01:00,20.0,Correctiva,Falla mecánica - desgaste de componente,23020.0
PAR-00336, EQ-02,2025-11-02,05:00,6.4, preventiva,Mantenimiento programado (plan anual),9510.0
PAR-00197,eq-02,2024-03-26,08:00,7.3,Preventiva ,Mantenimiento programado (plan anual),7779.0
PAR-01765,eq-10,2025-12-08,13:00,6.7, preventiva,Mantenimiento programado (plan anual),12692.0
PAR-01208,EQ07,23/04/2025,13:00,2.6,CORRECTIVA,Falla eléctrica - motor/tablero,4912.0
PAR-00454, EQ-03,26/07/2025,08:00,1.2, correctiva,Falla mecánica - desgaste de componente,1884.0
PAR-00268,eq-02,2025-03-09,02:00,8.2,Preventiva,Mantenimiento programado (plan anual),7900.0
PAR-01629,EQ10,2024-06-13,02:00,1.8,Operativa ,,878.0
PAR-00318, EQ-02,2025-09-14,17:00,1.1, correctiva,Falla mecánica - desgaste de componente,1474.0
PAR-00232,EQ02,2024-10-02,11:00,0.5,Operativa ,Condiciones climáticas adversas,223.0
PAR-01097,EQ06,2025-11-22,14:00,0.7,OPERATIVA,Condiciones climáticas adversas,318.0
PAR-01171,EQ-07 ,2024-11-04,11:00,2.8,OPERATIVA,Condiciones climáticas adversas,1473.0
PAR-00109, EQ-01,2025-04-01,16:00,1.8,Operativa ,Condiciones climáticas adversas,924.0
PAR-01731,EQ10,2025-08-04,03:00,7.1, preventiva,Mantenimiento programado (plan anual),10786.0
PAR-01545,EQ-09 ,2025-06-07,04:00,6.3,Preventiva ,Mantenimiento programado (plan anual),10862.0
PAR-01209,EQ-07 ,2025-05-05,09:00,7.8,Preventiva,Mantenimiento programado (plan anual),7885.0
PAR-00516,eq-04,25/03/2024,11:00,9.6,CORRECTIVA,Falla de lubricación,20058.0
PAR-01021,EQ06,2025-01-28,13:00,1.1,Operativa,Falta de mineral en cancha,386.0
PAR-01412,EQ08,2025-08-31,09:00,0.5,Correctiva ,,945.0
PAR-00448,EQ-03,2025-06-30,05:00,0.6, operativa,Corte de energía externo,206.0
PAR-01556, EQ-09,2025-08-17,12:00,8.3, preventiva,Mantenimiento programado (plan anual),13579.0
PAR-00532, EQ-04,10/05/2024,02:00,2.9, operativa,Condiciones climáticas adversas,704.0
PAR-00742,eq-05,2024-03-07,06:00,2.6,Correctiva ,Falla mecánica - desgaste de componente,4151.0
PAR-01475,EQ-09,2024-06-15,16:00,0.9,Operativa,Espera de insumos (reactivos/bolas de molienda),219.0
PAR-00533, EQ-04,2024-05-13,18:00,0.5,OPERATIVA,Corte de energía externo,204.0
PAR-01079,EQ06,02/10/2025,04:00,6.3,Correctiva ,Falla mecánica - desgaste de componente,5520.0
PAR-01141,EQ-07 ,30/05/2024,16:00,4.0,Correctiva ,Falla de lubricación,7631.0
PAR-01628,EQ-10,2024-06-13,11:00,7.0,Preventiva ,Mantenimiento programado (plan anual),7361.0
PAR-01216,EQ-07 ,2025-05-28,03:00,8.5,Preventiva ,Mantenimiento programado (plan anual),10311.0
PAR-00491,eq-04,2024-01-11,17:00,1.4,Correctiva ,Rotura de faja/correa,
PAR-00280,EQ02,11/04/2025,18:00,1.8,Correctiva ,Rotura de faja/correa,2895.0
PAR-00212,EQ02,11/06/2024,13:00,9.6, correctiva,Falla eléctrica - motor/tablero,15654.0
PAR-00474,eq-03,2025-10-08,00:00,1.9, correctiva,Falla mecánica - desgaste de componente,2126.0
PAR-01477, EQ-09,2024-06-16,07:00,3.6, correctiva,Rotura de faja/correa,5124.0
PAR-00011,eq-01,2024-02-22,15:00,1.9,Operativa,Falta de mineral en cancha,699.0
PAR-00171,eq-01,2025-12-08,05:00,5.0,Correctiva ,Falla mecánica - desgaste de componente,8476.0
